ID,NOMBRE,SEDE,PROG,NIVEL,Estatus,% BECA,CARGOS,ECA,DEPP,AJUSTADO,PAGADO,SALDO,SALDO VENCIDO,NCV,C,B,A,P,S,%,C,B,A,P,S,%,C,B,A,P,S,%,C,B,A,P,S,%
1378,Nombre1378,CAM,LIC-EJDE-17,LI,AS,405,9671.84,0,0,9671.84,5617.89,4053.95,1512.95,3,2310,1039.5,1270.5,1155.15,115.35,90.92,2310,1039.5,1270.5,0,1270.5,0,2310,1039.5,1270.5,0,1270.5,0,2310,1039.5,1270.5,0,1270.5,0
1379,Nombre1379,CAM,LIC-EJAD-17,LI,AS,401,9735.9,0,0,9735.9,3176.01,6559.89,2401.89,3,2310,231,2079,1964.01,114.99,94.46,2310,231,2079,0,2079,0,2310,231,2079,0,2079,0,2310,231,2079,0,2079,0
1380,Nombre1380,CAM,LIC-EDFI-18,LI,AS,403,14002,0,0,14002,8767.9,5234.1,0,0,3682,920.5,2761.5,2761.5,0,100,3290,822.5,2467.5,2467.5,0,100,3290,822.5,2467.5,0.9,2466.6,0.0364,3290,822.5,2467.5,0,2467.5,0
1381,Nombre1381,CAM,LIC-DAEM-15,LI,AS,406,,0,0,,1325.59,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
1382,Nombre1382,CAM,LIC-EDFI-18,LI,AS,404,14053.9,0,0,14053.9,7241.2,6812.7,2535.7,3,3682,1288.7,2393.3,2210,183.3,92.34,3290,1151.5,2138.5,0,2138.5,0,3290,1151.5,2138.5,0,2138.5,0,3290,1151.5,2138.5,0,2138.5,0
1383,Nombre1383,CAM,LIC-EJAD-17,LI,AS,404,11094.2,0,0,11094.2,4719.1,6375.1,2771.5,3,2310,808.5,1501.5,712,789.5,47.41,2772,970.2,1801.8,0,1801.8,0,2772,970.2,1801.8,0,1801.8,0,2772,970.2,1801.8,0,1801.8,0
1384,Nombre1384,CAM,LIC-EJDE-17,LI,AS,403,9528,0,0,9528,6063,3465,0,0,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,1732.5,0,100,2310,577.5,1732.5,0,1732.5,0,2310,577.5,1732.5,0,1732.5,0
1385,Nombre1385,CAM,MAE-MADN-15,MA,AS,402,15874.9,0,0,15874.9,6791,9083.9,3346.4,3,3825,956.25,2868.75,2678,190.75,93.35,3825,956.25,2868.75,0,2868.75,0,3825,956.25,2868.75,0,2868.75,0,3825,956.25,2868.75,0,2868.75,0
1386,Nombre1386,CAM,MAE-DEMP-10,MA,AS,405,15491.2,0,0,15491.2,9563,5928.2,2103.2,2,3825,1912.5,1912.5,1912.5,0,100,3825,1912.5,1912.5,0.5,1912,0.0261,3825,1912.5,1912.5,0,1912.5,0,3825,1912.5,1912.5,0,1912.5,0
1387,Nombre1387,CAM,LIC-COFI-18,LI,AS,405,14829.08,0,0,14829.08,8585.58,6243.5,2324.5,4,3682,1656.9,2025.1,1841.1,184,90.91,3290,1480.5,1809.5,0,1809.5,0,3290,1480.5,1809.5,0,1809.5,0,3290,1480.5,1809.5,0,1809.5,0
1388,Nombre1388,CAM,LIC-EJDE-17,LI,AS,402,9712.8,0,0,9712.8,3868.76,5844.04,2148.04,3,2310,462,1848,1732.76,115.24,93.76,2310,462,1848,0,1848,0,2310,462,1848,0,1848,0,2310,462,1848,0,1848,0
1389,Nombre1389,CAM,MAE-EDUC-15,MA,AS,403,11752,0,0,11752,7639.6,4112.4,0,0,2938,881.4,2056.6,2056.6,0,100,2938,881.4,2056.6,2056.6,0,100,2938,881.4,2056.6,0.8,2055.8,0.0388,2938,881.4,2056.6,0,2056.6,0
1390,Nombre1390,CAM,LIC-EJDE-17,LI,AS,402,9528,0,332.68,9195.32,9198.01,0,0,0,2310,462,1848,1848,0,100,2310,462,1848,1848,0,100,2310,462,1848,1848,0,100,2310,462,1848,1848,0,100
1391,Nombre1391,CAM,LIC-EJDE-17,LI,AS,405,9528,0,0,9528,7218.65,2309.35,0,0,2310,1155,1155,1155,0,100,2310,1155,1155,1155,0,100,2310,1155,1155,0.65,1154.35,0.0562,2310,1155,1155,0,1155,0
1392,Nombre1392,CAM,LIC-DSGD-18,LI,AS,403,14507.3,0,0,14507.3,7153.81,7353.49,2646.89,4,3682,1215.06,2466.94,2393.65,73.29,97.02,3289,1085.7,2203.3,0,2203.3,0,3289,1085.7,2203.3,0,2203.3,0,3289,1085.7,2203.3,0,2203.3,0
1393,Nombre1393,CAM,LIC-EJDE-17,LI,AS,405,12300,0,0,12300,8743.55,3556.45,0,0,2310,1039.5,1270.5,1270.5,0,100,3234,1455.3,1778.7,1778.7,0,100,3234,1455.3,1778.7,0.95,1777.75,0.0534,3234,1455.3,1778.7,0,1778.7,0
1394,Nombre1394,CAM,LIC-SYSC-18,LI,AS,403,13840,0,414.48,13425.52,12748,677.52,0,0,3682,920.5,2761.5,2761.5,0,100,3290,822.5,2467.5,2467.5,0,100,3290,822.5,2467.5,2467.5,0,100,3290,822.5,2467.5,1789.98,677.52,72.54
1395,Nombre1395,CAM,LIC-EJAD-17,LI,AS,404,9528,0,0,9528,6756.18,2771.82,0,0,2310,924,1386,1386,0,100,2310,924,1386,1386,0,100,2310,924,1386,0.18,1385.82,0.0129,2310,924,1386,0,1386,0
1396,Nombre1396,CAM,LIC-EJME-17,LI,AS,402,9712.8,0,0,9712.8,3869.01,5843.79,2147.79,3,2310,462,1848,1733.01,114.99,93.77,2310,462,1848,0,1848,0,2310,462,1848,0,1848,0,2310,462,1848,0,1848,0
1397,Nombre1397,CAM,LIC-EJCO-17,LI,AS,401,9963.95,0,0,9963.95,5575.22,4388.73,0,0,2310,115.5,2194.5,2194.5,0,100,2310,115.5,2194.5,2194.5,0,100,2310,115.5,2194.5,0.27,2194.23,0.0123,2310,115.5,2194.5,0,2194.5,0
1398,Nombre1398,CAM,MAE-DEMP-10,MA,AS,404,15862.22,0,0,15862.22,9149.32,6712.9,2505.4,3,3825,1721.25,2103.75,1912.5,191.25,90.9,3825,1721.25,2103.75,0,2103.75,0,3825,1721.25,2103.75,0,2103.75,0,3825,1721.25,2103.75,0,2103.75,0
1399,Nombre1399,CAM,LIC-EJDE-17,LI,AS,404,9646.9,0,0,9646.9,5474.2,4172.7,1308.3,2,2310,877.8,1432.2,1432.2,0,100,2310,877.8,1432.2,242.8,1189.4,16.95,2310,877.8,1432.2,0,1432.2,0,2310,877.8,1432.2,0,1432.2,0
1400,Nombre1400,CAM,MAE-MADN-15,MA,AS,405,15511.86,0,344.25,15167.61,15167.6,0.01,0,0,3825,1912.5,1912.5,1912.5,0,100,3825,1912.5,1912.5,1912.5,0,100,3825,1912.5,1912.5,1912.5,0,100,3825,1912.5,1912.5,1912.49,0.01,99.99
1401,Nombre1401,CAM,LIC-DERE-18,LI,AS,405,14515.2,0,0,14515.2,8965.8,5549.4,1959.4,3,3682,1841,1841,1841,0,100,3290,1645,1645,0.1,1644.9,0.006,3290,1645,1645,0,1645,0,3290,1645,1645,0,1645,0
1402,Nombre1402,CAM,LIC-DSGD-18,LI,AS,403,14340,0,424.62,13915.38,13466,450,150,1,3780,0,3780,3780,0,100,3370,1011,2359,2359,0,100,3370,1011,2359,2359,0,100,3370,1011,2359,2359,0,100
1403,Nombre1403,CAM,LIC-DERE-18,LI,AS,402,14159.6,0,0,14159.6,5802,8357.6,2965.6,2,3780,0,3780,3780,0,100,3370,674,2696,0,2696,0,3370,674,2696,0,2696,0,3370,674,2696,0,2696,0
1404,Nombre1404,CAM,MAE-EDUC-15,MA,AS,100,19645.2,0,0,19645.2,10761,8884.2,3580.2,3,7140,1428,5712,5049,663,88.39,4080,1428,2652,0,2652,0,4080,1428,2652,0,2652,0,4080,1428,2652,0,2652,0
1405,Nombre1405,CAM,LIC-EJCO-17,LI,AS,403,8400.47,0,0,8400.47,5481.97,2918.5,0,0,2085,0,2085,2085,0,100,2085,625.5,1459.5,1459.5,0,100,2085,625.5,1459.5,0.5,1459,0.0342,2085,625.5,1459.5,0,1459.5,0
1406,Nombre1406,CAM,MAE-JUIC-15,MA,AS,100,25506.63,0,0,25506.63,24734.79,771.84,0,0,9380,2144,7236,7236,0,100,5360,2144,3216,3216,0,100,5360,2144,3216,3216,0,100,5360,2144,3216,2444.16,771.84,76
1407,Nombre1407,CAM,MAE-JUIC-15,MA,AS,403,25806.29,0,0,25806.29,18838.29,6968,0,0,9380,1876,7504,7504,0,100,5360,1876,3484,3484,0,100,5360,1876,3484,0,3484,0,5360,1876,3484,0,3484,0
1408,Nombre1408,CAM,LIC-COFI-18,LI,AS,404,14092.2,0,0,14092.2,7824,6268.2,2224.2,2,3780,0,3780,3780,0,100,3370,1348,2022,0,2022,0,3370,1348,2022,0,2022,0,3370,1348,2022,0,2022,0
1409,Nombre1409,CAM,LIC-EJDE-17,LI,AS,401,8431.48,0,0,8431.48,4886.98,3544.5,0,0,2085,0,2085,2085,0,100,2085,312.75,1772.25,1772.25,0,100,2085,312.75,1772.25,0,1772.25,0,2085,312.75,1772.25,0,1772.25,0
1410,Nombre1410,CAM,LIC-EJCO-17,LI,AS,403,0.37,0,0,0.37,3947.27,-3606.9,-2405.7,3,0,0,0,1745,-1745,0,0,600.6,-600.6,0,-600.6,0,0,600.6,-600.6,0,-600.6,0,0,600.6,-600.6,0,-600.6,0
1411,Nombre1411,CAM,LIC-EJDE-17,LI,AS,,8400.47,0,0,8400.47,2145.47,8340,4170,2,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0
1412,Nombre1412,CAM,LIC-EJAD-12,LI,EG,,10530,0,0,10530,8631,1899,633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Nombre1413,CAM,MAE-MADN-15,MA,AS,403,25808.4,0,0,25808.4,14137,11671.4,4703.4,3,9380,1876,7504,6633,871,88.39,5360,1876,3484,0,3484,0,5360,1876,3484,0,3484,0,5360,1876,3484,0,3484,0
1414,Nombre1414,CAM,LIC-EJAD-17,LI,AS,,10000.9,0,0,10000.9,4305,5695.9,691.9,2,2085,0,2085,2085,0,100,2502,0,2502,1873,629,74.86,2502,0,2502,0,2502,0,2502,0,2502,0,2502,0
1415,Nombre1415,CAM,LIC-EJCO-17,LI,AS,,9597.09,0,0,9597.09,4833.09,4764,0.5,1,2382,0,2382,2381.5,0.5,99.97,2382,0,2382,2382,0,100,2382,0,2382,0.5,2381.5,0.0209,2382,0,2382,0,2382,0
1416,Nombre1416,CAM,LIC-REHU-08,LI,BA,,500,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Nombre1417,CAM,LIC-EJCO-17,LI,AS,,9525.61,0,0,9525.61,2374.15,7151.46,2537.46,2,2307,0,2307,2307,0,100,2307,0,2307,0.24,2306.76,0.0104,2307,0,2307,0,2307,0,2307,0,2307,0,2307,0
1418,Nombre1418,CAM,LIC-EJDE-17,LI,AS,401,14083.9,0,0,14083.9,3656.86,10427.04,3774.24,3,2310,231,2079,1963.76,115.24,94.45,3696,369.6,3326.4,0,3326.4,0,3696,369.6,3326.4,0,3326.4,0,3696,369.6,3326.4,0,3326.4,0
1419,Nombre1419,CAM,MAE-MERD-15,MA,PT,,15245.74,0,0,15245.74,3893.74,11352,3784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,Nombre1420,CAM,LIC-EJDE-17,LI,AS,,12013.72,0,0,12013.72,4829.32,7184.4,1346.4,2,2085,0,2085,2085,0,100,2919,0,2919,1695,1224,58.06,2919,0,2919,0,2919,0,2919,0,2919,0,2919,0
1421,Nombre1421,CAM,LIC-EJAD-17,LI,AS,,14541.8,0,0,14541.8,3432,11109.8,3893.8,4,2382,0,2382,2381.5,0.5,99.97,2858,0,2858,0.5,2857.5,0.0174,2858,0,2858,0,2858,0,2858,0,2858,0,2858,0
1422,Nombre1422,CAM,LIC-PSIO-10,LI,EG,,17448,0,0,17448,17448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,Nombre1423,CAM,LIC-EJDE-17,LI,AS,402,9005.52,0,318.95,8686.57,8686.71,0,0,0,2307,461.4,1845.6,1845.6,0,100,2215,443,1772,1772,0,100,2215,443,1772,1772,0,100,2215,443,1772,1772,0,100
1424,Nombre1424,CAM,LIC-PSIO-10,LI,EG,,12731,0,0,12731,12731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,Nombre1425,CAM,LIC-EJCO-17,LI,AS,,8895.5,0,0,8895.5,2432,6463.5,2293.5,2,2085,0,2085,2085,0,100,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0
1426,Nombre1426,CAM,LIC-MEES-18,LI,AS,404,14073.1,0,338.03,13735.07,13735.06,0.01,0,0,3682,1472.8,2209.2,2209.2,0,100,3290,1316,1974,1974,0,100,3290,1316,1974,1974,0,100,3290,1316,1974,1973.99,0.01,99.99
1427,Nombre1427,CAM,LIC-CTCO-10C,LI,EG,,6135,0,0,6135,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Nombre1428,CAM,MAE-MERD-15,MA,AS,405,16338.3,0,0,16338.3,10409.5,5928.8,2103.8,2,3825,1912.5,1912.5,1912.5,0,100,3825,1912.5,1912.5,0,1912.5,0,3825,1912.5,1912.5,0,1912.5,0,3825,1912.5,1912.5,0,1912.5,0
1429,Nombre1429,CAM,LIC-EJAD-12,LI,EG,,738,0,0,738,738.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,Nombre1430,CAM,LIC-FICO-10,LI,EG,,4026.65,0,0,4026.65,0,4026.65,2072.05,2,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,
1431,Nombre1431,CAM,LIC-FICO-10,LI,EG,,14440,0,0,14440,10000,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,Nombre1432,CAM,LIC-DAEM-11,LI,EG,,6743,0,0,6743,6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,Nombre1433,CAM,LIC-EJAD-12,LI,AS,,11839.4,0,0,11839.4,2217.07,9622.33,3414.33,2,2217,0,2217,2217,0,100,3104,0,3104,0.07,3103.93,0.0022,3104,0,3104,0,3104,0,3104,0,3104,0,3104,0
1434,Nombre1434,CAM,L03-DERE-13,LI,AS,,15291.2,0,0,15291.2,4652,10639.2,3775.2,3,4005,0,4005,4004.52,0.48,99.98,3432,0,3432,0.48,3431.52,0.0139,3432,0,3432,0,3432,0,3432,0,3432,0,3432,0
1435,Nombre1435,CAM,LIC-EJDE-17,LI,AS,,8515.3,0,0,8515.3,2217.6,6297.7,1919.7,3,2217,0,2217,2217,0,100,1064,0,1064,0.6,1063.4,0.0563,1064,0,1064,0,1064,0,1064,0,1064,0,1064,0
1436,Nombre1436,CAM,LIC-EJDE-17,LI,AS,,10197,0,0,10197,4877,5320,0,0,2217,0,2217,2217,0,100,2660,0,2660,2660,0,100,2660,0,2660,0,2660,0,2660,0,2660,0,2660,0
1437,Nombre1437,CAM,LIC-COFI-18,LI,AS,,16583,0,0,16583,9433,7150,0.48,1,4005,0,4005,4004.52,0.48,99.98,3575,0,3575,3575,0,100,3575,0,3575,0.48,3574.52,0.0134,3575,0,3575,0,3575,0
1438,Nombre1438,CAM,LIC-EJDE-12,LI,EG,,16242,0,0,16242,16242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,Nombre1439,CAM,LIC-EJAD-12,LI,AS,,11400,0,0,11400,5700,5700,0,0,2217,0,2217,2217,0,100,2217,0,2217,2217,0,100,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0
1440,Nombre1440,CAM,LIC-ADME-15,LI,AS,600,16965,0,0,16965,8005.65,8959.35,750,1,3798,37.98,3760.02,3760.02,0,100,3389,33.89,3355.11,3355.11,0,100,3389,33.89,3355.11,0.87,3354.24,0.0259,3389,33.89,3355.11,0,3355.11,0
1441,Nombre1441,CAM,LIC-PSIO-15,LI,AS,600,16965,0,573.46,16391.54,16392.89,0,0,0,3798,227.88,3570.12,3570.12,0,100,3389,203.34,3185.66,3185.66,0,100,3389,203.34,3185.66,3185.66,0,100,3389,203.34,3185.66,3185.66,0,100
1442,Nombre1442,CAM,LIC-COFI-15,LI,AS,,16965,0,610.07,16354.93,16356.48,0.34,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,3389,0,100,3389,0,3389,3389,0,100
1443,Nombre1443,CAM,LIC-CTCO-15,LI,AS,600,17283.6,0,0,17283.6,4407.9,12875.7,5004.38,5,3798,227.88,3570.12,3570,0.12,99.99,3389,203.34,3185.66,0,3185.66,0,3389,203.34,3185.66,0,3185.66,0,3389,203.34,3185.66,0,3185.66,0
1444,Nombre1444,CAM,LIC-COFI-15,LI,AS,,18653.9,0,0,18653.9,3798,14855.9,5677.9,6,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
1445,Nombre1445,CAM,LIC-COFI-15,LI,AS,,19047.3,0,610.07,18437.23,13742.66,4694.57,1500.34,3,3798,0,3798,3797.66,0.34,99.99,3954,0,3954,3954,0,100,3954,0,3954,3954,0,100,3954,0,3954,2259.77,1694.23,57.15
1446,Nombre1446,CAM,LIC-ITIC-15,LI,AS,,15502.1,0,0,15502.1,4848,10654.1,3732.1,4,3798,0,3798,3797.66,0.34,99.99,2711,0,2711,0.34,2710.66,0.0125,2711,0,2711,0,2711,0,2711,0,2711,0,2711,0
1447,Nombre1447,CAM,LIC-EJME-17,LI,AS,300,17338,0,0,17338,5495.68,11842.32,1286,1,2084,20.84,2063.16,2063.16,0,100,2084,20.84,2063.16,2063.16,0,100,2084,20.84,2063.16,0,2063.16,0,2084,20.84,2063.16,0,2063.16,0
1448,Nombre1448,CAM,LIC-EJDE-17,LI,AS,702,13086.51,0,321.5,12765.01,11265.01,1500,0,0,2382,595.5,1786.5,1786.5,0,100,2382,595.5,1786.5,1786.5,0,100,2382,595.5,1786.5,1786.5,0,100,2382,595.5,1786.5,1786.5,0,100
1449,Nombre1449,CAM,LIC-DERE-15,LI,AS,,17303.9,0,0,17303.9,3798,13505.9,5227.9,5,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
1450,Nombre1450,CAM,LIC-EJDE-17,LI,AS,,9527.5,0,0,9527.5,4764,4763.5,0,0,2381.5,0,2381.5,2381.5,0,100,2382,0,2382,2382,0,100,2382,0,2382,0.5,2381.5,0.0209,2382,0,2382,0,2382,0
1451,Nombre1451,CAM,LIC-EJDE-17,LI,AS,,14025.07,0,0,14025.07,6059.57,7965.5,750.5,2,2382,0,2382,2381.5,0.5,99.97,2858,0,2858,2858,0,100,2858,0,2858,1,2857,0.0349,2858,0,2858,0,2858,0
1452,Nombre1452,CAM,LIC-EJDE-17,LI,AS,0,12634,0,0,12634,6656.68,5977.32,0,0,2382,142.92,2239.08,2239.08,0,100,2382,142.92,2239.08,2239.08,0,100,2382,142.92,2239.08,0.84,2238.24,0.0375,2382,142.92,2239.08,0,2239.08,0
1453,Nombre1453,CAM,LIC-EJAD-17,LI,AS,,9528,0,0,9528,4764.5,4763.5,0.5,1,2382,0,2382,2381.5,0.5,99.97,2382,0,2382,2382,0,100,2382,0,2382,1,2381,0.0419,2382,0,2382,0,2382,0
1454,Nombre1454,CAM,LIC-CTCO-15,LI,AS,,16965,0,0,16965,8687,8278,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
1455,Nombre1455,CAM,LIC-DERE-15,LI,AS,,14312,0,0,14312,7534,6778,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
1456,Nombre1456,CAM,LIC-ADME-15,LI,AS,402,16181.47,0,0,16181.47,9674.27,6507.2,0,0,3798,759.6,3038.4,3038.4,0,100,4067,813.4,3253.6,3253.6,0,100,4067,813.4,3253.6,0,3253.6,0,4067,813.4,3253.6,0,3253.6,0
1457,Nombre1457,CAM,LIC-EJDE-17,LI,AS,,14193,0,0,14193,2382,11811,4191,3,2382,0,2382,2381.5,0.5,99.97,3810,0,3810,0.5,3809.5,0.0131,3810,0,3810,0,3810,0,3810,0,3810,0,3810,0
1458,Nombre1458,CAM,LIC-CTCO-15,LI,AS,,16965,0,0,16965,8687,8278,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
1459,Nombre1459,CAM,LIC-DERE-15,LI,AS,,16965,0,0,16965,7186.66,9778.34,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0,3389,0,3389,0,3389,0,3389,0
1460,Nombre1460,CAM,LIC-COFI-18,LI,AS,402,14086.7,0,0,14086.7,6438.15,7648.55,2713.55,2,3682,920.5,2761.5,2761.5,0,100,3290,822.5,2467.5,0.65,2466.85,0.0263,3290,822.5,2467.5,0,2467.5,0,3290,822.5,2467.5,0,2467.5,0
1461,Nombre1461,CAM,LIC-EJCO-17,LI,AS,,19528,0,0,19528,14764,4764,0.5,1,2382,0,2382,2381.5,0.5,99.97,2382,0,2382,2382,0,100,2382,0,2382,0.5,2381.5,0.0209,2382,0,2382,0,2382,0
1462,Nombre1462,CAM,LIC-DERE-15,LI,AS,,16965,0,0,16965,7937,9028,750.34,2,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
1463,Nombre1463,CAM,LIC-EJDE-17,LI,AS,,14949,0,0,14949,7014,7935,0.5,1,2382,0,2382,2381.5,0.5,99.97,2382,0,2382,2382,0,100,2382,0,2382,0.5,2381.5,0.0209,2382,0,2382,0,2382,0
1464,Nombre1464,CAM,LIC-EJAD-17,LI,AS,,14240.7,0,0,14240.7,3132,11108.7,3892.7,5,2381,0,2381,2380.5,0.5,99.97,2858,0,2858,1.5,2856.5,0.0524,2858,0,2858,0,2858,0,2858,0,2858,0,2858,0
1465,Nombre1465,CAM,LIC-DERE-15,LI,AS,,21033,0,0,21033,8902,11740,750.34,2,3798,0,3798,3797.66,0.34,99.99,4745,0,4745,4745,0,100,4745,0,4745,0.34,4744.66,0.0071,4745,0,4745,0,4745,0
1466,Nombre1466,CAM,LIC-COFI-15,LI,AS,,23609.3,0,0,23609.3,3798,19811.3,7465.3,5,3798,0,3798,3797.66,0.34,99.99,5423,0,5423,0.34,5422.66,0.0062,5423,0,5423,0,5423,0,5423,0,5423,0,5423,0
1467,Nombre1467,CAM,LIC-ADME-18,LI,AS,,14063.29,0,0,14063.29,7285.29,6778,0.34,1,3798,0,3798,3797.66,0.34,99.99,3389,0,3389,3389,0,100,3389,0,3389,0.34,3388.66,0.01,3389,0,3389,0,3389,0
1468,Nombre1468,CAM,LIC-EJAD-17,LI,AS,,9528,0,428.67,9099.33,9097.7,1.63,0,0,2382,0,2382,2382,0,100,2382,0,2382,2382,0,100,2382,0,2382,2382,0,100,2382,0,2382,2380.37,1.63,99.93
1469,Nombre1469,CAM,LIC-EJAD-17,LI,AS,701,9397.5,0,0,9397.5,3916.03,5481.47,1732.43,2,2382,428.76,1953.24,1953.24,0,100,2286,411.48,1874.52,299.59,1574.93,15.98,2286,411.48,1874.52,0,1874.52,0,2286,411.48,1874.52,0,1874.52,0
1470,Nombre1470,CAM,LIC-EJDE-17,LI,AS,700,12701.36,0,0,12701.36,6723.2,5978.16,0,0,2382,142.92,2239.08,2239.08,0,100,2382,142.92,2239.08,2239.08,0,100,2382,142.92,2239.08,0,2239.08,0,2382,142.92,2239.08,0,2239.08,0
1471,Nombre1471,CAM,LIC-CTCO-18,LI,AS,,13885.4,0,0,13885.4,3798,10087.4,3579.4,3,3798,0,3798,3797.66,0.34,99.99,3254,0,3254,0.34,3253.66,0.0104,3254,0,3254,0,3254,0,3254,0,3254,0,3254,0
1472,Nombre1472,CAM,LIC-EJDE-17,LI,AS,,13113,0,0,13113,2893.8,10219.2,2827.2,3,2143,0,2143,2142.82,0.18,99.99,2571,0,2571,0.98,2570.02,0.0381,2571,0,2571,0,2571,0,2571,0,2571,0,2571,0
1473,Nombre1473,CAM,LIC-EJDE-17,LI,AS,5,11967.1,0,0,11967.1,5646,6321.1,2678.1,4,2143,1071.5,1071.5,1071.5,0,100,2143,1071.5,1071.5,0.5,1071,0.0466,2143,1071.5,1071.5,0,1071.5,0,2143,1071.5,1071.5,0,1071.5,0
1474,Nombre1474,CAM,LIC-EJDE-17,LI,AS,,13036.2,0,0,13036.2,6394.2,6642,0.18,1,2143,0,2143,2142.82,0.18,99.99,2571,0,2571,2571,0,100,2571,0,2571,0.18,2570.82,0.007,2571,0,2571,0,2571,0
1475,Nombre1475,CAM,LIC-EJDE-17,LI,AS,,8572,0,0,8572,4286,4286,0.18,1,2143,0,2143,2142.82,0.18,99.99,2143,0,2143,2143,0,100,2143,0,2143,0.18,2142.82,0.0083,2143,0,2143,0,2143,0
1476,Nombre1476,CAM,LIC-EJDE-17,LI,AS,,11572,0,0,11572,5786.6,5785.4,0.18,1,2143,0,2143,2142.82,0.18,99.99,2143,0,2143,2143,0,100,2143,0,2143,0.78,2142.22,0.0363,2143,0,2143,0,2143,0
1477,Nombre1477,CAM,LIC-EJDE-17,LI,AS,403,12447.5,0,0,12447.5,5798.8,6648.7,1908.3,2,2116,634.8,1481.2,1481.2,0,100,3386,1015.8,2370.2,635.4,1734.8,26.8,3386,1015.8,2370.2,0,2370.2,0,3386,1015.8,2370.2,0,2370.2,0
1478,Nombre1478,CAM,LIC-EJDE-17,LI,AS,,11809.39,0,385.7,11423.69,11422.9,0.79,0.18,1,2143,0,2143,2142.82,0.18,99.99,2143,0,2143,2143,0,100,2143,0,2143,2143,0,100,2143,0,2143,2142.39,0.61,99.97
1479,Nombre1479,CAM,LIC-EJAD-17,LI,BR,,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,
1480,Nombre1480,CAM,LIC-EJCO-17,LI,AS,,14143,0,385.7,13757.3,8935.99,4821.31,750.18,2,2143,0,2143,2142.82,0.18,99.99,3000,0,3000,3000,0,100,3000,0,3000,3000,0,100,3000,0,3000,428.87,2571.13,14.29
1481,Nombre1481,CAM,LIC-EJDE-17,LI,AS,,9452.43,0,382.86,9069.57,9069.57,0.1,0.1,1,2127,0,2127,2126.9,0.1,99.99,2127,0,2127,2127,0,100,2127,0,2127,2127,0,100,2127,0,2127,2127,0,100
1482,Nombre1482,CAM,LIC-EJAD-17,LI,AS,2,8671.8,0,0,8671.8,3552.85,5118.95,1843.37,3,2127,489.21,1637.79,1596.01,41.78,97.44,2127,489.21,1637.79,0,1637.79,0,2127,489.21,1637.79,0,1637.79,0,2127,489.21,1637.79,0,1637.79,0
1483,Nombre1483,CAM,LIC-EJCO-17,LI,AS,,9804,0,353.01,9450.99,8068.99,1382,0,0,2307,0,2307,2307,0,100,2307,0,2307,2307,0,100,2307,0,2307,2307,0,100,2307,0,2307,925,1382,40.09
